ID,Latitud,Longitud
P16336,42.521,-8.644
P3371,38.194,-4.792
P1367,37.394,-7.194
P15665,42.350,-5.865
P18702,43.196,-6.959
P12852,41.350,-0.068
P15966,42.101,2.433
P10647,40.653,-1.253
P18130,43.007,-9.211
P1543,37.416,-3.234
P3045,37.941,-1.057
P1402,37.395,-4.994
P386,36.830,-3.880
P3622,38.296,-5.045
P8227,39.534,3.156
P6643,39.299,-2.575
P6049,39.116,-3.229
P9304,40.300,-5.672
P8650,39.943,-1.041
P9158,40.250,-6.066
P4183,38.441,-2.363
P19699,43.498,-6.620
P1443,37.342,-2.420
P5925,39.023,-1.816
P9171,40.247,-5.214
P11875,41.196,-5.070
P9083,40.119,-1.683
P8158,39.880,-3.850
P484,36.950,-6.187
P14770,42.099,-6.472
P19690,43.494,-7.239
P16980,42.611,-1.381
P95,36.450,-5.876
P7193,39.513,-3.083
P8805,39.979,-0.712
P10453,40.694,-4.813
P13313,41.575,-1.788
P15779,42.093,1.823
P248,36.750,-6.125
P16506,42.221,2.855
P3222,38.150,-6.064
P2713,37.950,-5.937
P10052,40.526,-3.632
P9666,40.269,-0.492
P14355,41.764,0.641
P5121,38.849,-5.615
P1091,37.219,-3.367
P8565,40.048,-6.588
P3904,38.373,-3.514
P6764,39.383,-4.060
P12853,41.347,-0.002
P16383,42.549,-5.457
P2018,37.590,-2.344
P1962,37.650,-5.874
P5552,38.997,-6.836
P5752,39.024,-3.555
P1430,37.365,-3.236
P10581,40.749,-5.604
P17475,42.842,-4.569
P7740,39.709,-2.945
P10576,40.750,-5.934
P4837,38.746,-5.103
P2370,37.774,-3.599
P1428,37.369,-3.361
P2774,37.881,-2.075
P8900,40.136,-4.169
P439,36.891,-4.565
P18067,42.903,-1.156
P11958,41.023,0.434
P3948,38.276,-0.714
P12377,41.247,-1.077
P3545,38.174,-1.868
P6192,39.171,-3.421
P11420,41.048,-6.663
P1887,37.565,-3.228
P17017,42.488,1.123
P19032,43.276,-8.401
P14407,41.992,-7.412
P15507,42.291,-4.514
P11339,40.951,-2.623
P15299,42.248,-6.608
P2412,37.685,-0.949
P5401,38.947,-6.771
P2540,37.733,-0.882
P5768,38.997,-2.526
P4068,38.351,-1.283
P5912,39.051,-2.652
P12166,41.297,-5.135
P2597,37.897,-5.240
P18719,43.200,-5.794
P15974,42.062,2.969
P569,36.999,-5.500
P3024,37.992,-2.386
P14456,41.985,-4.117
P5010,38.768,-3.307
P6320,39.242,-4.645
P13684,41.549,0.887
P10391,40.482,0.250
P7769,39.644,-1.063
P4611,38.556,-1.397
P1592,37.493,-7.259
P12052,41.210,-2.942
P17785,42.934,-7.979
P1060,37.248,-5.310
P2731,37.944,-4.797
P14518,41.846,0.044
P3229,38.149,-5.619
P1631,37.494,-4.804
P11948,41.058,-0.227
P1539,37.422,-3.485
P609,36.959,-3.002
P1337,37.277,-1.983
P18714,43.200,-6.137
P15524,42.271,-3.366
P14043,41.549,2.429
P9452,40.347,-5.213
P18243,42.966,-1.493
P12164,41.298,-5.268
P5311,38.860,-2.983
P19535,43.431,-8.132
P1528,37.435,-4.176
P15469,42.295,-7.081
P98,36.450,-5.690
P5785,38.958,-1.434
P7722,39.734,-4.114
P17443,42.848,-6.750
P4913,38.603,-0.241
P18233,42.989,-2.175
P5996,39.148,-6.645
P14245,41.948,-6.739
P8787,40.026,-1.885
P17462,42.849,-5.455
P4109,38.495,-7.085
P15402,42.081,0.335
P10813,40.624,0.396
P9362,40.226,-1.873
P1183,37.291,-4.619
P4320,38.489,-2.296
P10478,40.666,-3.165
P2532,37.755,-1.387
P437,36.892,-4.690
P13000,41.438,-0.862
P16605,42.546,-2.404
P10477,40.667,-3.231
P6577,39.347,-6.840
P20094,43.689,-7.657
P19382,43.387,-7.787
P10249,40.439,0.114
P12953,41.533,-3.996
P10289,40.649,-6.461
P164,36.599,-5.627
P16181,42.494,-7.152
P16584,42.580,-3.828
P11498,40.963,-1.496
P15649,42.346,-6.947
P24,36.200,-5.815
P18387,43.083,-3.948
P14513,41.862,-0.291
P19026,43.267,-8.812
P11527,40.874,0.419
P5125,38.848,-5.358
P19276,43.325,-3.528
P15153,42.191,-4.516
P5922,39.030,-2.009
P14691,41.899,-0.019
P7173,39.538,-4.379
P12706,41.265,0.591
P10989,40.898,-6.661
P19278,43.322,-3.391
P3208,38.146,-6.953
P16491,42.292,1.847
P11418,41.047,-6.796
P19124,43.237,-2.091
P1310,37.326,-3.677
P2365,37.781,-3.914
P17472,42.844,-4.774
P14254,41.950,-6.134
P14837,42.031,-1.961
P7402,39.645,-7.104
P8667,39.724,2.659
P4283,38.542,-4.658
P252,36.750,-5.875
P1192,37.283,-4.055
P2093,37.696,-5.053
P15274,42.228,-8.295
P4975,38.799,-5.551
P12003,41.250,-6.199
P9445,40.349,-5.672
P18251,42.944,-0.947
P15579,42.131,0.340
P15925,42.265,-0.324
P2720,37.949,-5.493
P12609,41.450,-5.867
P16257,42.433,-2.004
P15546,42.229,-1.881
P11281,40.999,-6.464
P12850,41.357,-0.201
P8951,40.035,-0.838
P8364,39.804,-0.204
P15337,42.234,-4.042
P2360,37.786,-4.230
P749,37.093,-4.748
P18720,43.200,-5.726
P4392,38.599,-6.512
P9388,40.153,-0.174
P16516,42.575,-8.443
P6741,39.399,-5.547
P17420,42.828,-8.316
P11503,40.950,-1.165
P9238,40.134,-0.831
P13536,41.423,2.078
P10616,40.719,-3.295
P12562,41.180,1.182
P2159,37.583,-0.893
P16424,42.504,-2.678
P8934,40.079,-1.947
P2246,37.718,-3.348
P3502,38.241,-4.600
P18338,43.093,-7.300
P7132,39.545,-7.037
P12551,41.223,0.453
P4899,38.645,-1.135
P13988,41.754,-1.240
P13766,41.794,-4.860
P6389,39.013,1.342
P6358,39.186,-2.194
P18721,43.200,-5.657
P5109,38.849,-6.385
P9728,40.450,-5.934
P7640,39.567,-0.484
P770,37.070,-3.435
P8967,39.808,2.866
P18533,43.150,-6.274
P3930,38.324,-1.859
P11039,40.870,-3.355
P1148,37.297,-6.816
P11642,41.011,-1.426
P13259,41.648,-5.398
P11370,40.874,-0.575
P19401,43.399,-6.481
P1421,37.378,-3.801
P13469,41.645,-2.387
P3741,38.349,-5.618
P11040,40.868,-3.289
P18523,43.146,-6.958
P17057,42.724,-8.517
P18150,43.036,-7.845
P3934,38.314,-1.604
P13091,41.599,-5.599
P17282,42.798,-5.387
P20005,43.632,-8.070
P1306,37.331,-3.928
P1772,37.514,-3.167
P5287,38.890,-4.523
P4473,38.504,-1.336
P16442,42.464,-1.460
P11760,41.115,-3.146
P2999,38.032,-3.970
P9884,40.498,-5.277
P9798,40.356,-1.339
P15505,42.292,-4.649
P8577,40.050,-5.804
P12685,41.335,-0.804
P2998,38.033,-4.034
P13429,41.696,-5.063
P11910,41.155,-2.746
P10485,40.653,-2.704
P8127,39.900,-5.870
P14141,41.843,-2.309
P18554,43.144,-4.836
P3797,38.281,-2.052
P17821,42.949,-5.522
P9674,40.243,0.031
P5409,38.950,-6.257
P8332,39.890,-2.285
P17505,42.800,-2.527
P5291,38.887,-4.266
P3233,38.148,-5.365
P10870,40.846,-5.075
P4176,38.455,-2.809
P14944,42.148,-6.674
P16776,42.609,-2.876
P307,36.795,-5.003
P5930,39.011,-1.495
P9157,40.250,-6.131
P7633,39.588,-0.937
P17203,42.522,1.398
P10588,40.747,-5.142
P17137,42.714,-3.075
P14858,41.975,-0.551
P6616,39.338,-4.319
P5637,38.906,-1.373
P8807,39.973,-0.582
P18779,43.123,-1.687
P726,37.100,-6.188
P371,36.844,-4.815
P16969,42.638,-2.127
P3406,38.148,-2.569
P15942,42.205,0.821
P14168,41.772,-0.500
P1437,37.354,-2.796
P10672,40.574,0.391
P17381,42.575,1.336
P4618,38.537,-0.950
P14323,41.865,-1.501
P15572,42.155,-0.130
P16230,42.480,-3.832
P2917,37.894,-1.124
P9821,40.286,0.166
P2862,37.991,-4.606
P18390,43.079,-3.743
P11739,41.141,-4.539
P17110,42.745,-4.911
P20091,43.685,-7.933
P15116,42.196,-7.012
P18229,42.998,-2.448
P16165,42.479,-8.236
P8622,40.007,-2.866
P2956,38.048,-6.698
P3764,38.335,-4.153
P3213,38.148,-6.635
P15739,42.239,-0.867
P14185,41.714,0.636
P1277,37.350,-5.749
P17504,42.802,-2.595
P10232,40.492,-1.001
P3799,38.276,-1.925
P6771,39.375,-3.607
P16598,42.559,-2.879
P142,36.548,-5.317
P12159,41.299,-5.601
P15760,42.170,0.547
P11947,41.061,-0.294
P4556,38.645,-4.912
P12830,41.415,-1.532
P27,36.199,-5.629
P7849,39.796,-5.089
P16916,42.700,-5.728
P16846,42.392,1.859
P2789,37.844,-1.127
P8214,39.754,-0.208
P12789,41.487,-4.265
P6774,39.371,-3.413
P6051,39.113,-3.100
P10904,40.807,-2.829
P14189,41.699,0.903
P16184,42.496,-6.949
P15686,42.340,-4.445
P12654,41.408,-2.866
P12510,41.341,-2.270
P15414,42.035,1.141
P9387,40.156,-0.239
P14110,41.889,-4.388
P2244,37.721,-3.474
P18253,42.938,-0.811
P301,36.798,-5.377
P4331,38.464,-1.595
P607,36.962,-3.126
P6052,39.111,-3.036
P13924,41.849,-5.530
P1151,37.298,-6.628
P10853,40.850,-6.198
P11926,41.120,-1.684
P6074,39.066,-1.620
P8002,39.840,-4.502
P18428,43.002,-1.148
P7641,39.564,-0.419
P1779,37.502,-2.726
P14645,42.015,-3.107
P6208,39.143,-2.390
P9146,40.247,-6.852
P2330,37.800,-6.126
P3738,38.350,-5.809
P8133,39.899,-5.479
P18939,43.207,-2.779
P3133,38.074,-3.588
P11936,41.094,-1.022
P18032,42.975,-3.542
P1194,37.281,-3.929
P3820,38.220,-0.591
P1094,37.214,-3.179
P7787,39.385,3.136
P12622,41.446,-5.000
P14827,42.052,-2.634
P10349,40.598,-2.509
P11908,41.158,-2.878
P4911,38.610,-0.368
P178,36.593,-4.757
P15536,42.250,-2.556
P9011,40.199,-6.393
P11874,41.197,-5.136
P321,36.784,-4.131
P2596,37.898,-5.304
P2094,37.695,-4.990
P5305,38.869,-3.368
P481,36.949,-6.375
P18502,43.126,-8.396
P6090,39.021,-0.592
P10774,40.737,-2.172
P2832,37.999,-6.507
P2116,37.674,-3.602
P19416,43.399,-5.450
P8153,39.886,-4.175
P14417,41.998,-6.740
P10642,40.666,-1.582
P2970,38.050,-5.810
P17271,42.800,-6.136
P5405,38.949,-6.514
P17064,42.733,-8.041
P14488,41.931,-1.967
P18591,43.093,-2.305
P14556,41.689,2.582
P15429,41.971,2.146
P2033,37.555,-1.400
P13864,41.549,1.691
P8297,39.941,-4.565
P17797,42.944,-7.160
P18147,43.033,-8.050
P15455,42.283,-8.027
P18372,43.096,-4.974
P3723,38.347,-6.765
P17096,42.750,-5.864
P12556,41.204,0.785
P7615,39.634,-2.104
P12707,41.261,0.657
P11312,40.989,-4.410
P11195,40.901,-2.626
P2452,37.849,-6.443
P14609,42.049,-5.529
P10953,40.674,0.400
P8057,39.738,-0.926
P6166,39.196,-5.097
P4894,38.658,-1.454
P1798,37.460,-1.532
P18408,43.050,-2.513
P12698,41.294,0.060
P11477,41.008,-2.885
P16643,42.441,0.167
P9888,40.496,-5.014
P2496,37.825,-3.660
P2138,37.636,-2.215
P8735,40.098,-5.281
P9785,40.387,-2.191
P5558,38.999,-6.450
P17862,42.906,-2.726
P13441,41.687,-4.259
P4736,38.645,-2.480
P6209,39.141,-2.325
P6371,39.155,-1.357
P9945,40.404,-1.270
P4969,38.800,-5.936
P5774,38.984,-2.141
P745,37.096,-4.999
P16366,42.548,-6.610
P7077,39.420,-1.727
P17954,42.966,-8.868
P12795,41.481,-3.864
P2363,37.783,-4.041
P13656,41.643,-0.980
P16304,42.285,1.168
P6800,39.320,-1.734
P16579,42.586,-4.168
P6575,39.346,-6.970
P17515,42.778,-1.846
P2184,37.743,-7.263
P10033,40.545,-4.881
P7128,39.543,-7.297
P14386,41.966,-8.824
P17826,42.947,-5.181
P18936,43.212,-2.984
P11790,41.050,-1.158
P5014,38.762,-3.051
P7074,39.427,-1.921
P15638,42.338,-7.690
P9521,40.228,-0.692
P4338,38.446,-1.149
P12845,41.373,-0.534
P6762,39.386,-4.189
P17452,42.850,-6.136
P9081,40.124,-1.814
P7014,39.500,-5.806
P6858,39.446,-6.971
P7441,39.641,-4.572
P16757,42.636,-4.166
P7993,39.846,-5.088
P6295,39.250,-6.258
P6670,39.233,-0.834
P12084,41.136,-0.819
P17988,42.999,-6.546
P6388,39.105,-0.263
P1630,37.494,-4.867
P199,36.648,-5.316
P12456,41.400,-5.867
P6733,39.400,-6.065
P10491,40.641,-2.309
P1100,37.204,-2.803
P14302,41.910,-2.910
P7729,39.726,-3.660
P15796,42.012,2.962
P7058,39.459,-2.956
P14358,41.752,0.841
P18697,43.193,-7.302
P5790,38.945,-1.113
P6818,39.271,-0.573
P3589,38.294,-7.146
P5295,38.883,-4.009
P3243,38.143,-4.730
P16388,42.547,-5.118
P1177,37.295,-4.996
P967,37.183,-4.058
P16862,42.316,2.936
P2507,37.809,-2.965
P15472,42.297,-6.878
P8945,40.051,-1.229
P18588,43.100,-2.510
P19294,43.293,-2.294
P15642,42.342,-7.420
P2635,37.855,-2.836
P374,36.841,-4.628
P10865,40.849,-5.405
P4252,38.548,-6.639
P14271,41.946,-4.992
P9753,40.437,-4.292
P11066,40.816,-1.572
P13780,41.782,-3.922
P9382,40.172,-0.565
P2484,37.839,-4.419
P13458,41.665,-3.122
P3136,38.070,-3.398
P16147,42.137,2.640
P4977,38.798,-5.423
P7559,39.700,-5.740
P11773,41.091,-2.284
P47,36.300,-6.000
P3728,38.349,-6.446
P4910,38.613,-0.432
P13352,41.453,0.810
P9786,40.385,-2.126
P146,36.546,-5.069
P14152,41.817,-1.571
P8416,39.998,-6.587
P10938,40.724,-0.587
P5043,38.698,-1.195
P11713,41.150,-6.266
P10284,40.647,-6.791
P3367,38.196,-5.046
P18733,43.194,-4.835
P18673,43.164,-8.945
P20010,43.638,-7.725
P13132,41.558,-2.859
P9149,40.248,-6.655
P13191,41.388,1.071
P14473,41.961,-2.975
P5755,39.019,-3.362
P4135,38.498,-5.425
P14600,42.050,-6.135
P17238,42.776,-8.383
P14452,41.989,-4.386
P14172,41.760,-0.233
P5417,38.950,-5.743
P3675,38.217,-1.674
P1176,37.296,-5.059
P17714,42.776,-0.551
P2583,37.900,-6.127
P17832,42.944,-4.772
P5188,38.753,-1.320
P7693,39.750,-6.000
P6203,39.153,-2.712
P18754,43.172,-3.397
P10470,40.677,-3.692
P12970,41.508,-2.862
P4855,38.731,-3.950
P18672,43.162,-9.013
P17047,42.350,3.144
P17466,42.847,-5.182
P1108,37.188,-2.302
P9941,40.414,-1.533
P8289,39.946,-5.087
P17796,42.944,-7.228
P10480,40.662,-3.033
P10530,40.532,0.255
P10040,40.539,-4.421
P10296,40.650,-6.000
P19409,43.400,-5.931
P13996,41.731,-0.705
P9095,40.087,-0.900
P17325,42.748,-2.461
P18933,43.217,-3.190
P12409,41.138,1.044
P15497,42.297,-5.189
P6775,39.369,-3.348
P9214,40.194,-2.399
P7637,39.576,-0.678
P16174,42.489,-7.626
P5557,38.999,-6.515
P653,37.047,-5.250
P19263,43.340,-4.421
P16493,42.283,1.981
P6501,39.241,-2.320
P6595,39.349,-5.677
P15553,42.212,-1.410
P11528,40.870,0.485
P14339,41.819,-0.429
P7546,39.699,-6.585
P5157,38.818,-3.305
P177,36.594,-4.819
P1209,37.259,-2.989
P8295,39.943,-4.696
P1146,37.296,-6.941
P4022,38.436,-4.214
P9599,40.395,-4.884
P17331,42.735,-2.053
P2726,37.947,-5.113
P15088,41.808,3.002
P3099,38.100,-5.746
P14502,41.896,-1.028
P12195,41.267,-3.206
P4478,38.490,-1.018
P2971,38.050,-5.746
P4702,38.692,-4.655
P17478,42.839,-4.365
P18007,42.998,-5.249
P10750,40.778,-3.755
P12872,41.276,1.259
P10176,40.593,-4.683
P17604,42.883,-8.045
P1265,37.349,-6.502
P15501,42.295,-4.919
P17708,42.794,-0.959
P19092,43.288,-4.285
P17308,42.776,-3.617
P12877,41.255,1.590
P396,36.816,-3.257
P13099,41.596,-5.064
P15197,42.117,-1.551
P15660,42.350,-6.203
P7573,39.694,-4.830
P14523,41.828,0.378
P2886,37.962,-3.085
P3358,38.199,-5.619
P14730,41.739,2.588
P10665,40.599,-0.069
P10790,40.698,-1.117
P2463,37.850,-5.747
P7126,39.541,-7.426
P334,36.767,-3.321
P15109,42.191,-7.484
P19264,43.339,-4.352
P1086,37.226,-3.680
P945,37.199,-5.436
P15313,42.249,-5.662
P6728,39.399,-6.388
P17637,42.900,-5.795
P15179,42.156,-2.763
P2968,38.050,-5.937
P16255,42.438,-2.139
P56,36.299,-5.443
P17809,42.950,-6.341
P11672,40.916,0.556
P13686,41.541,1.020
P12297,41.349,-6.400
P17410,42.813,-8.997
P15561,42.190,-0.871
P13501,41.560,-0.250
P14139,41.847,-2.443
P15957,42.143,1.829
P18750,43.178,-3.671
P8512,39.860,-0.329
P7332,39.558,-2.887
P1319,37.312,-3.112
P13870,41.523,2.091
P1055,37.249,-5.624
P18497,43.119,-8.738
P7706,39.747,-5.155
P16961,42.654,-2.670
P18944,43.197,-2.437
P6632,39.318,-3.286
P1492,37.449,-6.440
P7472,39.598,-2.560
P20008,43.636,-7.863
P17011,42.512,0.717
P10034,40.544,-4.816
P4629,38.503,-0.249
P13779,41.783,-3.989
P2188,37.745,-7.011
P12793,41.483,-3.998
P9669,40.259,-0.296
P4730,38.657,-2.864
P2108,37.684,-4.107
P2506,37.810,-3.028
P1308,37.328,-3.802
P8283,39.949,-5.478
P4427,38.587,-4.274
P16144,42.151,2.439
P14054,41.880,-8.149
P17653,42.893,-4.704
P680,37.023,-3.562
P11384,40.827,0.349
P14942,42.147,-6.809
P16135,42.193,1.835
P17885,42.853,-1.159
P9517,40.240,-0.954
P12930,41.549,-5.532
P19920,43.588,-7.723
P17102,42.749,-5.456
P8138,39.897,-5.153
P6048,39.118,-3.294
P1731,37.550,-5.748
P5207,38.696,-0.104
P14835,42.036,-2.096
P15514,42.284,-4.041
P999,37.130,-2.054
P10474,40.672,-3.429
P12225,41.202,-1.213
P14964,42.148,-5.326
P16590,42.572,-3.421
P7017,39.499,-5.611
P13036,41.309,1.530
P9885,40.497,-5.211
P16185,42.497,-6.881
P14943,42.148,-6.742
P7583,39.686,-4.181
P11491,40.980,-1.959
P11896,41.177,-3.675
P2313,37.794,-7.201
P19586,43.432,-3.937
P16540,42.597,-6.815
P4663,38.694,-7.153
P575,36.996,-5.125
P11515,40.914,-0.372
P13967,41.803,-2.646
P6012,39.149,-5.613
P14585,42.044,-7.144
P5574,38.998,-5.421
P17176,42.621,-0.429
P1415,37.385,-4.178
P7730,39.725,-3.595
P18916,43.239,-4.355
P15143,42.197,-5.190
P12148,41.300,-6.333
P11635,41.028,-1.889
P16300,42.301,0.899
P17411,42.814,-8.929
P17738,42.691,1.077
P15355,42.208,-2.828
P16316,42.233,1.975
P6066,39.084,-2.135
P553,36.999,-6.500
P3014,38.010,-3.020
P1948,37.647,-6.757
P17479,42.838,-4.297
P17633,42.900,-6.068
P15745,42.221,-0.463
P6622,39.331,-3.932
P2861,37.992,-4.669
P8063,39.720,-0.537
P5577,38.997,-5.228
P9391,40.143,0.022
P10992,40.899,-6.463
P13463,41.656,-2.788
P11290,41.000,-5.867
P4411,38.598,-5.297
P9443,40.350,-5.803
P2268,37.677,-1.960
P5449,38.926,-3.687
P3389,38.175,-3.648
P10187,40.582,-3.959
P15265,41.858,3.008
P7426,39.649,-5.545
P18368,43.098,-5.248
P13654,41.649,-1.114
P5408,38.950,-6.321
P12790,41.486,-4.198
P14226,41.933,-8.016
P9062,40.163,-3.055
P11293,40.999,-5.669
P7434,39.646,-5.026
P15087,41.813,2.935
P11429,41.050,-6.066
P4534,38.650,-6.320
P4310,38.508,-2.934
P9601,40.393,-4.753
P6283,39.245,-7.033
P6461,39.295,-4.902
P7895,39.734,-2.098
P15863,42.391,-4.511
P17836,42.941,-4.499
P12056,41.203,-2.677
P477,36.834,-2.196
P228,36.699,-5.440
P6310,39.248,-5.290
P4014,38.443,-4.724
P1327,37.298,-2.610
P7996,39.845,-4.893
P10627,40.700,-2.570
P9772,40.412,-3.044
P9733,40.449,-5.606
P1680,37.418,-1.724
P7759,39.670,-1.712
P14446,41.994,-4.789
P2631,37.862,-3.089
P7989,39.848,-5.349
P4863,38.721,-3.437
P643,37.050,-5.875
P9202,40.216,-3.184
P18332,43.088,-7.710
P19434,43.387,-4.213
P8911,40.122,-3.450
P13484,41.610,-1.385
P16636,42.465,-0.306
P8010,39.832,-3.982
P11586,41.097,-5.138
P12610,41.450,-5.800
P6426,39.294,-7.163
P11644,41.005,-1.294
P15958,42.138,1.896
P573,36.998,-5.250
P19566,43.450,-6.000
P10882,40.837,-4.282
P3818,38.226,-0.718
P11168,40.939,-4.411
P3546,38.172,-1.804
P18897,43.249,-5.657
P15018,42.072,-1.689
P16734,42.650,-5.728
P10879,40.840,-4.480
P14661,41.984,-2.031
P9503,40.276,-1.870
P1198,37.276,-3.678
P868,37.122,-3.496
P1601,37.498,-6.692
P7328,39.564,-3.146
P16695,42.626,-8.377
P3800,38.274,-1.862
P17507,42.796,-2.390
P6054,39.108,-2.907
P5625,38.934,-2.143
P858,37.134,-4.122
P8826,39.723,3.313
P2765,37.900,-2.644
P19839,43.549,-5.518
P15943,42.201,0.888
P11563,41.098,-6.663
P5863,39.100,-5.807
P4830,38.749,-5.551
P2367,37.778,-3.788
P8210,39.767,-0.468
P1763,37.527,-3.733
P5422,38.949,-5.422
P18179,43.050,-5.863
P10050,40.528,-3.763
P17123,42.734,-4.027
P1039,37.248,-6.627
P11640,41.016,-1.558
P7733,39.721,-3.400
P8790,40.019,-1.689
P19078,43.298,-5.245
P4207,38.381,-0.834
P12880,41.242,1.789
P15926,42.262,-0.256
P15140,42.199,-5.393
P5764,39.004,-2.783
P1053,37.250,-5.749
P16731,42.650,-5.932
P3394,38.168,-3.331
P3239,38.145,-4.984
P1407,37.392,-4.680
P7927,39.455,2.885
P15347,42.221,-3.368
P6231,39.086,-0.910
P4120,38.499,-6.383
P17319,42.759,-2.869
P12400,41.173,0.448
P6808,39.300,-1.217
P12324,41.342,-4.602
P16345,42.533,-8.034
P10172,40.595,-4.946
P17441,42.847,-6.886
P3397,38.163,-3.140
P10877,40.842,-4.612
P3989,38.450,-6.319
P14544,41.744,1.781
P12208,41.243,-2.342
P15190,42.133,-2.022
P12204,41.251,-2.608
P3855,38.398,-6.638
P12221,41.213,-1.479
P294,36.800,-5.813
P14447,41.993,-4.722
P16450,42.442,-0.919
P4871,38.708,-2.925
P14342,41.809,-0.229
P8169,39.864,-3.133
P11189,40.912,-3.022
P180,36.592,-4.633
P12826,41.425,-1.798
P7088,39.391,-1.017
P1,35.307,-2.948
P5769,38.995,-2.462
P6904,39.432,-3.993
P6865,39.449,-6.518
P15634,42.334,-7.961
P3015,38.009,-2.956
P15540,42.242,-2.286
P11647,40.997,-1.095
P3944,38.287,-0.968
P16830,42.458,0.780
P6440,39.300,-6.258
P13785,41.775,-3.587
P15030,42.040,-0.882
P2776,37.877,-1.949
P18049,42.946,-2.382
P2183,37.742,-7.326
P243,36.690,-4.507
P11237,40.788,0.146
P10787,40.706,-1.315
P649,37.049,-5.500
P14062,41.889,-7.612
P15341,42.229,-3.772
P9432,40.349,-6.525
P5715,39.050,-5.936
P7714,39.742,-4.635
P2013,37.600,-2.659
P15252,41.921,2.140
P5895,39.078,-3.746
P19076,43.298,-5.382
P2732,37.943,-4.733
P11434,41.050,-5.735
P7584,39.684,-4.116
P15979,42.418,-8.776
P13625,41.713,-3.053
P18136,43.017,-8.802
P8300,39.938,-4.370
P140,36.549,-5.441
P3103,38.099,-5.492
P10328,40.631,-3.892
P18543,43.149,-5.589
P9654,40.304,-1.277
P4677,38.700,-6.256
P3519,38.223,-3.519
P418,36.900,-5.875
P9172,40.247,-5.148
P3981,38.447,-6.829
P9025,40.199,-5.476
P15685,42.341,-4.513
P9920,40.459,-2.911
P298,36.799,-5.564
P15752,42.199,0.009
P14285,41.934,-4.051
P11571,41.100,-6.133
P7908,39.702,-1.254
P12343,41.320,-3.337
P3665,38.239,-2.310
P14178,41.739,0.168
P14552,41.708,2.315
P1433,37.361,-3.047
P17103,42.748,-5.388
P12834,41.405,-1.265
P13861,41.562,1.492
P6794,39.334,-2.121
P17967,42.984,-7.980
P3647,38.271,-3.454
P8789,40.022,-1.755
P562,37.000,-5.938
P8634,39.983,-2.084
P1852,37.599,-5.433
P9607,40.388,-4.359
P3223,38.150,-6.000
P2525,37.772,-1.828
P17663,42.884,-4.023
P2963,38.050,-6.254
P16376,42.550,-5.932
P14595,42.049,-6.471
P14652,42.002,-2.636
P3768,38.330,-3.898
P10619,40.714,-3.097
P5921,39.032,-2.074
P11950,41.051,-0.095
P731,37.100,-5.875
P534,36.911,-3.066
P18406,43.053,-2.650
P5015,38.760,-2.987
P12093,41.108,-0.223
P9866,40.499,-6.460
P16697,42.629,-8.241
P9047,40.183,-4.036
P16613,42.529,-1.862
P17949,42.957,-9.209
P18403,43.059,-2.855
P18877,43.246,-7.028
P3541,38.183,-2.122
P4413,38.597,-5.169
P126,36.496,-5.069
P3429,38.093,-1.110
P18381,43.089,-4.358
P11316,40.985,-4.145
P9627,40.362,-3.047
P10331,40.627,-3.694
P11778,41.080,-1.953
P2509,37.805,-2.839
P16457,42.421,-0.446
P15749,42.209,-0.193
P6596,39.349,-5.612
P8765,40.069,-3.321
P2095,37.695,-4.927
P8772,40.057,-2.864
P1074,37.239,-4.432
P1850,37.599,-5.559
P693,37.002,-2.750
P13765,41.795,-4.927
P12927,41.550,-5.733
P14967,42.147,-5.124
P13999,41.722,-0.505
P13443,41.685,-4.126
P6446,39.300,-5.871
P13442,41.686,-4.193
P4245,38.545,-7.086
P7829,39.799,-6.390
P17859,42.911,-2.930
P2749,37.925,-3.657
P6147,39.200,-6.323
